nu	S
6.728020779000000402e+03	4.298999999999999996e-26
6.728055642999999691e+03	4.872999999999999978e-25
6.728057071999999607e+03	1.602999999999999960e-27
6.728203910000000178e+03	1.580999999999999950e-30
6.728214460000000145e+03	4.499999999999999886e-26
6.728243390999999974e+03	9.653999999999999757e-26
6.728330399999999827e+03	8.529999999999999310e-28
6.728376100000000406e+03	8.545000000000000572e-30
6.728378781999999774e+03	1.235000000000000033e-30
6.728400532999999996e+03	1.222999999999999995e-27
6.728419469999999819e+03	1.411000000000000046e-24
6.728483597999999802e+03	6.282000000000000019e-30
6.728539359999999760e+03	2.562999999999999860e-27
6.728545551000000160e+03	1.129999999999999957e-26
6.728584420000000136e+03	6.794999999999999585e-29
6.728584439999999631e+03	2.038000000000000002e-28
6.728627070999999887e+03	4.838000000000000067e-30
6.728662357000000156e+03	2.283000000000000064e-30
6.728670240000000376e+03	4.696000000000000279e-29
6.728690120000000206e+03	5.382000000000000280e-28
6.728740240000000085e+03	1.375999999999999935e-27
6.728797227000000021e+03	2.980000000000000011e-24
6.728825235000000248e+03	8.350999999999999603e-29
6.728871579999999994e+03	4.338999999999999883e-26
6.728873430999999982e+03	1.773000000000000031e-25
6.728908519999999953e+03	1.880999999999999905e-28
6.728925830999999562e+03	2.520999999999999922e-26
6.728981149999999616e+03	2.905999999999999850e-29
6.729006400000000212e+03	3.758999999999999753e-23
6.729111485000000357e+03	6.747999999999999491e-26
6.729120469999999841e+03	1.403999999999999949e-29
6.729162900000000263e+03	9.157000000000000399e-29
6.729193846999999550e+03	2.238999999999999878e-29
6.729255783999999949e+03	5.713000000000000355e-25
6.729287430999999742e+03	2.175000000000000041e-29
6.729575660000000425e+03	7.524000000000000049e-26
6.729591000000000349e+03	1.001000000000000036e-25
6.729659238000000187e+03	2.485000000000000137e-30
6.729708910000000287e+03	3.571999999999999988e-25
6.729730739999999969e+03	9.737000000000000111e-28
6.729772592000000259e+03	1.777999999999999882e-30
6.729774959000000308e+03	6.742000000000000338e-30
6.729853280000000268e+03	1.821999999999999984e-24
6.729867078999999649e+03	1.286999999999999918e-30
6.729877040000000306e+03	1.473000000000000077e-26
6.729940571000000091e+03	2.873999999999999861e-30
6.729979830000000220e+03	7.295000000000000188e-28
6.729986955000000307e+03	2.035000000000000029e-29
6.729994891000000280e+03	4.731999999999999890e-30
6.730086304999999811e+03	1.162000000000000083e-30
6.730097783999999592e+03	3.257999999999999795e-30
6.730265999999999622e+03	6.553999999999999818e-28
6.730270636000000195e+03	1.470999999999999870e-29
6.730327000000000226e+03	5.539999999999999901e-29
6.730337988000000223e+03	8.591999999999999550e-25
6.730356004000000212e+03	1.224000000000000074e-30
6.730359886000000188e+03	1.462999999999999961e-30
6.730402041999999710e+03	1.018999999999999917e-30
6.730488548999999693e+03	1.823999999999999984e-29
6.730526369999999588e+03	5.139000000000000143e-25
6.730534010000000308e+03	4.922000000000000040e-27
6.730676629999999932e+03	1.282000000000000051e-28
6.730727200000000266e+03	1.034000000000000058e-29
6.730769255999999586e+03	3.556999999999999792e-30
6.730823699999999917e+03	2.538999999999999903e-28
6.730836354000000028e+03	3.505000000000000264e-27
6.730879213999999592e+03	1.964999999999999883e-30
6.730932960000000094e+03	1.468999999999999954e-30
6.730975220000000263e+03	1.811999999999999921e-25
6.730984881999999743e+03	6.023999999999999773e-30
6.731000720000000001e+03	1.973000000000000096e-26
6.731012300000000323e+03	1.193000000000000071e-28
6.731055416999999579e+03	1.478999999999999945e-26
6.731136722000000191e+03	2.653000000000000036e-27
6.731153397000000041e+03	1.039999999999999997e-27
6.731160369999999602e+03	1.607999999999999982e-26
6.731307050000000345e+03	4.248999999999999908e-25
6.731407272999999805e+03	4.626999999999999741e-29
6.731444921999999679e+03	8.045999999999999774e-23
6.731654835000000276e+03	2.215999999999999932e-30
6.731687968000000183e+03	5.552999999999999889e-25
6.731697557000000415e+03	1.774999999999999997e-27
6.731698400999999649e+03	1.611000000000000092e-30
6.731835011000000122e+03	3.531999999999999790e-30
6.732118021999999655e+03	1.099000000000000064e-29
6.732205399999999827e+03	4.774999999999999978e-29
6.732230400999999802e+03	2.233000000000000060e-30
6.732280719999999747e+03	2.744000000000000037e-25
6.732291347999999743e+03	3.977999999999999715e-30
6.732364488000000165e+03	1.074000000000000061e-30
6.732404523999999583e+03	5.867000000000000405e-29
6.732422309999999925e+03	1.678999999999999953e-26
6.732436270000000150e+03	1.901999999999999895e-25
6.732519339999999829e+03	4.402000000000000393e-25
6.732527681999999913e+03	6.732000000000000057e-30
6.732537331999999878e+03	3.437999999999999950e-30
6.732537957999999890e+03	5.772000000000000188e-25
6.732542116999999962e+03	2.618000000000000279e-26
6.732628579999999602e+03	6.754999999999999302e-30
6.732660316999999850e+03	4.754999999999999836e-30
6.732679210999999668e+03	3.692000000000000083e-30
6.732779010000000198e+03	4.962000000000000277e-24
6.732873303999999735e+03	4.886000000000000198e-23
6.732892689999999675e+03	9.167000000000000310e-24
6.732933315999999650e+03	4.220000000000000105e-27
6.732985993000000235e+03	3.299999999999999984e-27
6.733079810000000180e+03	2.062999999999999853e-24
6.733106246999999712e+03	5.300999999999999769e-30
6.733159521999999924e+03	1.434000000000000021e-30
6.733232003000000077e+03	1.405999999999999935e-30
6.733245154999999613e+03	1.100999999999999996e-27
6.733251922999999806e+03	2.813999999999999926e-30
6.733282844000000296e+03	1.558999999999999934e-27
6.733331500000000233e+03	1.184999999999999959e-29
6.733391805000000204e+03	3.243000000000000074e-29
6.733418440000000373e+03	5.538999999999999929e-26
6.733545571999999993e+03	1.699999999999999861e-29
6.733584141000000272e+03	4.898000000000000137e-26
6.733600932000000284e+03	1.230000000000000067e-30
6.733609190999999555e+03	1.199000000000000072e-30
6.733614760000000388e+03	3.790999999999999896e-28
6.733621149999999943e+03	8.992000000000000525e-30
6.733682429999999840e+03	1.224999999999999975e-26
6.733717047000000093e+03	3.001000000000000227e-25
6.733731934999999794e+03	1.379000000000000031e-28
6.733795949999999721e+03	1.349000000000000062e-27
6.733844763000000057e+03	1.417999999999999922e-30
6.733913711000000148e+03	1.303000000000000018e-30
6.734021657000000232e+03	3.292999999999999798e-29
6.734054699999999684e+03	6.005000000000000360e-28
6.734100838999999723e+03	1.569000000000000103e-29
6.734178496000000450e+03	3.509000000000000152e-28
6.734249313999999686e+03	5.450999999999999782e-30
6.734256150000000162e+03	7.218999999999999621e-28
6.734273970000000190e+03	2.742000000000000004e-30
6.734277275000000373e+03	1.179000000000000035e-30
6.734340385999999853e+03	1.210000000000000031e-30
6.734386609999999564e+03	1.064000000000000044e-27
6.734387107999999898e+03	3.193000000000000014e-27
6.734396279999999933e+03	4.652999999999999575e-28
6.734399760000000242e+03	3.109000000000000119e-28
6.734481748999999581e+03	3.330999999999999745e-30
6.734607060000000274e+03	3.891000000000000003e-25
6.734622059999999692e+03	3.287000000000000078e-28
6.734673300000000381e+03	7.553999999999999340e-30
6.734761790999999903e+03	3.868000000000000069e-24
6.734879700000000412e+03	6.904000000000000127e-29
6.734898320000000240e+03	2.219000000000000017e-30
6.735008611000000201e+03	1.086999999999999894e-28
6.735035480999999891e+03	2.446000000000000092e-30
6.735045043000000078e+03	3.942000000000000160e-28
6.735059744000000137e+03	4.531999999999999817e-28
6.735304498999999851e+03	2.935000000000000175e-30
6.735310099000000264e+03	1.832000000000000103e-23
6.735351932999999917e+03	1.224999999999999940e-27
6.735447369999999864e+03	3.327999999999999941e-29
6.735549138000000312e+03	1.093000000000000041e-27
6.735590400000000045e+03	3.289999999999999725e-27
6.735600816000000123e+03	2.270999999999999998e-24
6.735822640000000320e+03	2.756000000000000118e-29
6.735959009000000151e+03	2.787999999999999896e-30
6.735978530000000319e+03	2.710000000000000058e-28
6.736001562999999805e+03	6.331999999999999743e-28
6.736033027999999831e+03	2.608999999999999831e-27
6.736121387999999570e+03	4.840999999999999703e-28
6.736160781999999926e+03	1.920000000000000160e-27
6.736177415000000110e+03	1.890999999999999926e-25
6.736214369999999690e+03	7.719999999999999595e-23
6.736252765999999610e+03	4.641000000000000135e-30
6.736276909999999589e+03	1.197000000000000016e-29
6.736409480999999687e+03	4.347000000000000278e-29
6.736414869999999610e+03	3.610000000000000021e-28
6.736519440000000031e+03	2.792000000000000008e-29
6.736521493000000191e+03	5.969000000000000290e-27
6.736543085000000247e+03	9.389999999999999942e-29
6.736548283000000083e+03	1.793999999999999981e-30
6.736592569999999796e+03	1.065999999999999977e-29
6.736620060000000194e+03	3.692000000000000083e-30
6.736632096000000274e+03	1.894999999999999872e-27
6.736707809000000452e+03	6.303000000000000105e-28
6.736730099999999766e+03	5.219999999999999874e-29
6.736818505999999616e+03	1.060999999999999913e-22
6.736877144000000044e+03	1.282999999999999981e-30
6.736883998999999676e+03	3.434999999999999935e-23
6.737080600000000231e+03	1.853000000000000014e-28
6.737132166000000325e+03	5.769000000000000313e-30
6.737161850000000413e+03	1.155000000000000061e-30
6.737234177999999702e+03	1.461999999999999898e-29
6.737287925999999970e+03	1.325999999999999963e-30
6.737323688000000402e+03	1.584000000000000034e-30
6.737395902000000206e+03	2.003999999999999929e-30
6.737477762999999868e+03	1.696000000000000029e-29
6.737478686000000380e+03	2.447000000000000120e-30
6.737505885999999919e+03	1.372999999999999918e-29
6.737567280000000210e+03	1.061999999999999920e-27
6.737610155999999733e+03	1.041000000000000010e-30
6.737670742999999675e+03	1.284000000000000009e-30
6.737732379000000037e+03	1.152000000000000044e-24
6.737745899999999892e+03	2.302999999999999951e-27
6.737849799999999959e+03	4.232000000000000128e-27
6.737902710999999726e+03	2.653999999999999983e-30
6.737915777000000162e+03	1.901999999999999864e-30
6.737955810999999812e+03	9.721999999999999289e-24
6.738007200000000012e+03	5.753999999999999891e-30
6.738047550000000228e+03	1.029000000000000058e-29
6.738065765000000283e+03	1.079000000000000027e-30
6.738146160000000236e+03	2.075999999999999851e-30
6.738185999999999694e+03	4.891999999999999982e-27
6.738326530999999704e+03	8.370999999999999885e-30
6.738547630000000026e+03	2.772999999999999912e-27
6.738589189999999689e+03	1.555000000000000005e-24
6.738616089000000102e+03	4.000999999999999661e-30
6.738761166000000230e+03	1.714999999999999863e-30
6.738761684000000059e+03	2.765999999999999838e-29
6.738879759999999806e+03	2.898000000000000060e-25
6.738904830000000402e+03	6.081000000000000030e-27
6.739012657999999647e+03	4.974000000000000243e-24
6.739058410999999978e+03	1.675000000000000140e-30
6.739200649999999769e+03	3.279999999999999897e-26
6.739219640000000254e+03	3.193999999999999896e-27
6.739237450999999965e+03	8.501999999999999644e-29
6.739237675999999738e+03	3.679999999999999746e-30
6.739466320000000451e+03	6.182000000000000011e-30
6.739483000000000175e+03	8.893000000000000377e-28
6.739500825000000077e+03	6.184000000000000067e-30
6.739574647000000368e+03	6.299999999999999824e-30
6.739695529999999962e+03	1.102000000000000058e-27
6.739760858999999982e+03	3.949000000000000301e-30
6.739798864000000322e+03	1.593999999999999965e-29
6.739812860000000001e+03	7.716000000000000531e-29
6.739870710999999574e+03	7.614999999999999654e-30
6.739925699999999779e+03	9.425000000000000085e-30
6.740048671999999897e+03	3.770999999999999827e-27
6.740065810000000056e+03	5.349999999999999919e-27
6.740067324999999983e+03	7.108999999999999443e-30
6.740105510000000322e+03	2.168999999999999828e-25
6.740130790000000161e+03	3.060000000000000060e-25
6.740371941000000334e+03	4.938000000000000131e-28
6.740490746000000399e+03	1.060999999999999948e-28
6.740596314999999777e+03	6.634000000000000686e-24
6.740684779000000162e+03	2.112999999999999840e-30
6.740729949999999917e+03	8.252999999999999821e-26
6.740831537000000026e+03	3.423000000000000229e-30
6.740938347999999678e+03	6.845000000000000430e-29
6.740956540000000132e+03	4.050999999999999665e-30
6.740999942000000374e+03	2.127000000000000062e-26
6.741019169000000147e+03	7.525999999999999955e-30
6.741070507999999791e+03	1.859000000000000127e-29
6.741227590000000419e+03	5.954999999999999670e-25
6.741338738999999805e+03	9.079999999999999270e-24
6.741364120000000185e+03	8.451999999999999947e-25
6.741364172999999937e+03	2.536000000000000166e-24
6.741385498999999982e+03	1.444999999999999980e-28
6.741472381999999925e+03	7.959999999999999542e-30
6.741504179999999906e+03	2.972000000000000023e-29
6.741609059999999772e+03	6.375999999999999859e-30
6.741653620000000046e+03	1.823999999999999973e-27
6.741683899999999994e+03	2.149000000000000129e-27
6.741712050000000090e+03	2.490999999999999835e-25
6.741859999999999673e+03	8.943000000000000549e-29
6.742121000000000095e+03	2.387999999999999851e-24
6.742213007999999718e+03	5.874999999999999789e-30
6.742234328999999889e+03	4.808999999999999812e-29
6.742239838999999847e+03	1.493999999999999956e-30
6.742266902999999729e+03	5.377999999999999832e-30
6.742281060000000252e+03	1.887000000000000096e-27
6.742348533000000316e+03	1.517000000000000042e-29
6.742387682999999925e+03	7.275999999999999934e-30
6.742409450000000106e+03	7.746000000000000109e-25
6.742446914000000106e+03	8.759999999999999609e-29
6.742481147999999848e+03	7.349000000000000682e-24
6.742506741000000147e+03	2.346000000000000083e-30
6.742546833000000333e+03	5.329999999999999884e-30
6.742574889000000439e+03	4.151000000000000329e-27
6.742583928000000014e+03	2.726000000000000203e-26
6.742586948000000120e+03	1.361000000000000071e-30
6.742637373999999909e+03	5.371999999999999663e-29
6.742646845999999641e+03	1.388000000000000060e-29
6.742676910000000134e+03	2.926999999999999757e-23
6.742889141999999993e+03	1.967999999999999968e-30
6.742889189999999871e+03	4.867000000000000052e-27
6.742924796999999671e+03	2.407000000000000117e-29
6.743007418000000143e+03	2.951000000000000050e-28
6.743048689999999624e+03	2.692999999999999748e-29
6.743073247000000265e+03	5.823000000000000289e-29
6.743153564000000188e+03	9.728999999999999662e-29
6.743156560000000354e+03	2.281000000000000028e-26
6.743215968000000430e+03	6.282000000000000019e-30
6.743663309999999910e+03	1.267999999999999994e-28
6.743696269000000029e+03	1.573999999999999928e-30
6.743753853999999592e+03	4.453999999999999783e-30
6.743766400000000431e+03	4.191999999999999955e-26
6.743770583000000443e+03	2.224999999999999835e-30
6.743943839999999909e+03	6.709000000000000060e-26
6.743979078000000300e+03	4.556999999999999875e-30
6.744047795000000406e+03	2.097000000000000032e-25
6.744074819999999818e+03	3.396000000000000027e-25
6.744088103000000046e+03	1.054000000000000025e-30
6.744106066000000283e+03	1.274000000000000078e-30
6.744122580000000198e+03	9.401000000000000015e-25
6.744208287999999811e+03	2.064000000000000004e-29
6.744240152999999736e+03	2.327999999999999928e-30
6.744265134999999646e+03	1.144999999999999972e-25
6.744374639999999999e+03	5.331999999999999884e-27
6.744428417000000081e+03	3.028000000000000051e-27
6.744462410000000091e+03	1.281999999999999883e-29
6.744477799999999661e+03	1.319000000000000111e-26
6.744481348000000253e+03	7.968999999999999795e-30
6.744579179999999724e+03	5.449000000000000184e-26
6.744604320999999800e+03	1.285000000000000037e-30
6.744604796999999962e+03	3.852999999999999705e-30
6.744621178000000327e+03	2.175000000000000041e-29
6.744628429000000324e+03	5.068000000000000226e-30
6.744637053999999807e+03	4.138000000000000009e-30
6.744662299999999959e+03	7.316000000000000498e-29
6.744662309999999707e+03	2.438999999999999895e-29
6.744788050000000112e+03	6.284999999999999711e-27
